2017-12-27 10:34:39,358 [1] INFO  WebCrawler.Services.Program - 文章采集系统开始...
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:11,610 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:11,782 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:12,027 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:12,261 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:12,480 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:12,695 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:12,894 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:13,096 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:13,280 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:13,481 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:13,670 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:13,913 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:14,146 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:14,507 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:14,741 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:14,942 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:15,183 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:15,369 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:54,283 [1] INFO  WebCrawler.Services.Program - 文章采集系统开始...
 WebCrawler.Services.Programname2017-12-27 10:41:55,151 [4] INFO  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯采集开始***************************
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:57,307 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:57,539 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:57,781 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:57,997 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:58,204 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:58,463 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:58,620 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:58,816 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:59,002 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:59,181 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:59,360 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:59,546 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:59,751 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:41:59,919 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:42:00,169 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:42:00,436 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:42:00,668 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:42:00,868 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:42:01,074 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 10:42:01,285 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:00:53,903 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:01:15,261 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:03:07,877 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:03:08,119 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:03:25,981 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:05:23,953 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:06:07,072 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:06:27,320 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:08:35,850 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:08:36,056 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:11:15,551 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:13:18,570 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,存在相同【标题】的文章:
                                
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:26:20,246 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,新闻日期小于2017年1月1日,不再采集
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:26:20,495 [4] INFO  WebCrawlerConsole.DoMain.Crawler - 第一电动网-资讯,采集结束,共采集5717条...共耗时2665344毫秒********
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:26:20,498 [4] INFO  WebCrawlerConsole.DoMain.Crawler - *******************************************************************************************
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 11:26:20,599 [1] INFO  WebCrawler.Services.Program - 采集结束
 WebCrawler.Services.Programname2017-12-27 13:43:37,935 [1] INFO  WebCrawler.Services.Program - 文章采集系统开始...
 WebCrawler.Services.Programname2017-12-27 13:43:38,898 [4] INFO  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻采集开始***************************
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:44:45,004 [4] ERROR WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,http://www.chinabuses.com/news/7.html,
								
							,文章内容获取失败
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:47:12,195 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:
								
							
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:50:10,782 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:
								
							
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:54:44,721 [1] INFO  WebCrawler.Services.Program - 文章采集系统开始...
 WebCrawler.Services.Programname2017-12-27 13:54:47,028 [4] INFO  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻采集开始***************************
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:54:52,012 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:新能源客车让“北方”走出自己的发展速度
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:54:52,671 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:广东：2020年前力争实现纯电动公交占比100%
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:54:53,174 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:实力亮剑 黄海四款精品竞逐第十二届影响中国客车业大奖
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:54:53,425 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:河南安阳：200辆纯电动公交车将启用新能源号牌
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:54:54,376 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:江苏国泰3亿元拟在波兰投建4万吨/年电解液项目
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:54:54,689 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:苏州绿控售后服务体系建设方法论
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:54:55,266 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:湖北宜昌：元旦前启用新能源车牌
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:54:56,346 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:三亚投运60辆比亚迪C8纯电动客车 打造绿色城际旅游公交示范线
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:54:57,150 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:中车电动“高铁级”纯电动客车开进法国机场
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:54:57,635 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:法士特董事长严鉴铂荣获“陕西省优秀企业家”称号
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:54:58,251 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:四川广安：93.5%具备条件的建制村通客车
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:54:59,027 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:4轮胎企业获优秀设计奖
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:54:59,359 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:多家轮胎企业推进校企合作
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:55:00,552 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:广东鹤山：开展专项培训确保校车安全运营
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:55:00,962 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:青海：新增85个行政村通客车
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:55:04,567 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:苏州绿控售后服务体系建设经验谈
 WebCrawlerConsole.DoMain.Crawlername2017-12-27 13:55:05,275 [4] WARN  WebCrawlerConsole.DoMain.Crawler - 中国客车网-新闻,存在相同【标题】的文章:各国“燃油车禁令”分析及对我国的启示
